periode_data;wilayah;tanggal;harga;komoditas
202407;Kota Adm. Jakarta Utara;31;11392;Margarin Blueband Sachet
202407;Kota Adm. Jakarta Barat;31;15266;Beras IR I (IR 64)
202407;Kota Adm. Jakarta Barat;31;14217;Beras IR II (IR 64) Ramos
202407;Kota Adm. Jakarta Barat;31;13236;Beras IR III (IR 64)
202407;Kota Adm. Jakarta Barat;31;15655;Beras Muncul I
202407;Kota Adm. Jakarta Barat;31;15544;Beras IR 42/Pera
202407;Kota Adm. Jakarta Barat;31;16176;Beras Setra I/Premium
202407;Kota Adm. Jakarta Barat;31;17487;Minyak Goreng (Kuning/Curah)
202407;Kota Adm. Jakarta Barat;31;45513;Cabe Merah Keriting
202407;Kota Adm. Jakarta Barat;31;51936;Cabe Merah Besar (TW)
202407;Kota Adm. Jakarta Barat;31;67359;Cabe Rawit Merah
202407;Kota Adm. Jakarta Barat;31;64536;Cabe Rawit Hijau
202407;Kota Adm. Jakarta Barat;31;36139;Bawang Merah
202407;Kota Adm. Jakarta Barat;31;41691;Bawang Putih
202407;Kota Adm. Jakarta Barat;31;146099;Daging Sapi Has (Paha Belakang)
202407;Kota Adm. Jakarta Barat;31;138513;Daging Sapi Murni (Semur)
202407;Kota Adm. Jakarta Barat;31;37916;Ayam Broiler/Ras
202407;Kota Adm. Jakarta Barat;31;29488;Telur Ayam Ras
202407;Kota Adm. Jakarta Barat;31;18661;Gula Pasir
202407;Kota Adm. Jakarta Barat;31;11363;Tepung Terigu
202407;Kota Adm. Jakarta Barat;31;4488;Garam Dapur
202407;Kota Adm. Jakarta Barat;31;22765;Kentang (sedang)
202407;Kota Adm. Jakarta Barat;31;11910;Tomat Buah
202407;Kota Adm. Jakarta Barat;31;8822;Kelapa Kupas
202407;Kota Adm. Jakarta Barat;31;11161;Semangka
202407;Kota Adm. Jakarta Barat;31;27134;Jeruk Medan
202407;Kota Adm. Jakarta Barat;31;150000;Daging Kambing
202407;Kota Adm. Jakarta Barat;31;114118;Daging Babi Berlemak
202407;Kota Adm. Jakarta Barat;31;42795;Ikan Bandeng (sedang)
202407;Kota Adm. Jakarta Barat;31;39059;Ikan Mas
202407;Kota Adm. Jakarta Barat;31;29267;Ikan Lele
202407;Kota Adm. Jakarta Barat;31;24129;Gas Elpiji 3kg
202407;Kota Adm. Jakarta Barat;31;31903;Susu Bubuk Bendera 400gr
202407;Kota Adm. Jakarta Barat;31;45000;Susu Bubuk Dancow 400gr
202407;Kota Adm. Jakarta Barat;31;13254;Susu Kental Bendera 200gr
202407;Kota Adm. Jakarta Barat;31;12172;Susu Kental Enak 200gr
202407;Kota Adm. Jakarta Barat;31;15631;Margarin Blueband Cup
202407;Kota Adm. Jakarta Barat;31;9775;Margarin Blueband Sachet
202407;Kota Adm. Jakarta Selatan;31;14174;Beras IR I (IR 64)
202407;Kota Adm. Jakarta Selatan;31;14284;Beras IR II (IR 64) Ramos
202407;Kota Adm. Jakarta Selatan;31;13246;Beras IR III (IR 64)
202407;Kota Adm. Jakarta Selatan;31;18585;Beras Muncul I
202407;Kota Adm. Jakarta Selatan;31;15385;Beras IR 42/Pera
202407;Kota Adm. Jakarta Selatan;31;14503;Beras Setra I/Premium
202407;Kota Adm. Jakarta Selatan;31;17131;Minyak Goreng (Kuning/Curah)
202407;Kota Adm. Jakarta Selatan;31;48214;Cabe Merah Keriting
202407;Kota Adm. Jakarta Selatan;31;61325;Cabe Merah Besar (TW)
202407;Kota Adm. Jakarta Selatan;31;67665;Cabe Rawit Merah
202407;Kota Adm. Jakarta Selatan;31;62358;Cabe Rawit Hijau
202407;Kota Adm. Jakarta Selatan;31;35282;Bawang Merah
202407;Kota Adm. Jakarta Selatan;31;43953;Bawang Putih
202407;Kota Adm. Jakarta Selatan;31;138395;Daging Sapi Has (Paha Belakang)
202407;Kota Adm. Jakarta Selatan;31;136334;Daging Sapi Murni (Semur)
202407;Kota Adm. Jakarta Selatan;31;41203;Ayam Broiler/Ras
202407;Kota Adm. Jakarta Selatan;31;28759;Telur Ayam Ras
202407;Kota Adm. Jakarta Selatan;31;18063;Gula Pasir
202407;Kota Adm. Jakarta Selatan;31;10447;Tepung Terigu
202407;Kota Adm. Jakarta Selatan;31;4350;Garam Dapur
202407;Kota Adm. Jakarta Selatan;31;23505;Kentang (sedang)
202407;Kota Adm. Jakarta Selatan;31;13252;Tomat Buah
202407;Kota Adm. Jakarta Selatan;31;9819;Kelapa Kupas
202407;Kota Adm. Jakarta Selatan;31;12335;Semangka
202407;Kota Adm. Jakarta Selatan;31;32853;Jeruk Medan
202407;Kota Adm. Jakarta Selatan;31;148773;Daging Kambing
202407;Kota Adm. Jakarta Selatan;31;135806;Daging Babi Berlemak
202407;Kota Adm. Jakarta Selatan;31;39174;Ikan Bandeng (sedang)
202407;Kota Adm. Jakarta Selatan;31;38579;Ikan Mas
202407;Kota Adm. Jakarta Selatan;31;29009;Ikan Lele
202407;Kota Adm. Jakarta Selatan;31;21032;Gas Elpiji 3kg
202407;Kota Adm. Jakarta Selatan;31;0;Susu Bubuk Bendera 400gr
202407;Kota Adm. Jakarta Selatan;31;51129;Susu Bubuk Dancow 400gr
202407;Kota Adm. Jakarta Selatan;31;12876;Susu Kental Bendera 200gr
202407;Kota Adm. Jakarta Selatan;31;11450;Susu Kental Enak 200gr
202407;Kota Adm. Jakarta Selatan;31;17282;Margarin Blueband Cup
202407;Kota Adm. Jakarta Selatan;31;10351;Margarin Blueband Sachet
202407;Kota Adm. Jakarta Timur;31;14908;Beras IR I (IR 64)
202407;Kota Adm. Jakarta Timur;31;14269;Beras IR II (IR 64) Ramos
202407;Kota Adm. Jakarta Timur;31;12817;Beras IR III (IR 64)
202407;Kota Adm. Jakarta Timur;31;14032;Beras Muncul I
202407;Kota Adm. Jakarta Timur;31;15257;Beras IR 42/Pera
202407;Kota Adm. Jakarta Timur;31;15298;Beras Setra I/Premium
202407;Kota Adm. Jakarta Timur;31;17179;Minyak Goreng (Kuning/Curah)
202407;Kota Adm. Jakarta Timur;31;47844;Cabe Merah Keriting
202407;Kota Adm. Jakarta Timur;31;59027;Cabe Merah Besar (TW)
202407;Kota Adm. Jakarta Timur;31;65816;Cabe Rawit Merah
202407;Kota Adm. Jakarta Timur;31;56663;Cabe Rawit Hijau
202407;Kota Adm. Jakarta Timur;31;36944;Bawang Merah
202407;Kota Adm. Jakarta Timur;31;44539;Bawang Putih
202407;Kota Adm. Jakarta Timur;31;141716;Daging Sapi Has (Paha Belakang)
202407;Kota Adm. Jakarta Timur;31;136060;Daging Sapi Murni (Semur)
202407;Kota Adm. Jakarta Timur;31;40948;Ayam Broiler/Ras
202407;Kota Adm. Jakarta Timur;31;28501;Telur Ayam Ras
202407;Kota Adm. Jakarta Timur;31;17532;Gula Pasir
202407;Kota Adm. Jakarta Timur;31;11099;Tepung Terigu
202407;Kota Adm. Jakarta Timur;31;3387;Garam Dapur
202407;Kota Adm. Jakarta Timur;31;22343;Kentang (sedang)
202407;Kota Adm. Jakarta Timur;31;12574;Tomat Buah
202407;Kota Adm. Jakarta Timur;31;10197;Kelapa Kupas
202407;Kota Adm. Jakarta Timur;31;11681;Semangka
202407;Kota Adm. Jakarta Timur;31;28751;Jeruk Medan
202407;Kota Adm. Jakarta Timur;31;148579;Daging Kambing
202407;Kota Adm. Jakarta Timur;31;94930;Daging Babi Berlemak
202407;Kota Adm. Jakarta Timur;31;43568;Ikan Bandeng (sedang)
202407;Kota Adm. Jakarta Timur;31;37471;Ikan Mas
202407;Kota Adm. Jakarta Timur;31;27723;Ikan Lele
202407;Kota Adm. Jakarta Timur;31;21283;Gas Elpiji 3kg
202407;Kota Adm. Jakarta Timur;31;44548;Susu Bubuk Bendera 400gr
202407;Kota Adm. Jakarta Timur;31;43000;Susu Bubuk Dancow 400gr
202407;Kota Adm. Jakarta Timur;31;12077;Susu Kental Bendera 200gr
202407;Kota Adm. Jakarta Timur;31;11366;Susu Kental Enak 200gr
202407;Kota Adm. Jakarta Timur;31;14717;Margarin Blueband Cup
202407;Kota Adm. Jakarta Timur;31;10820;Margarin Blueband Sachet
202408;Kota Adm. Jakarta Timur;31;42685;Bawang Putih
202408;Kota Adm. Jakarta Timur;31;144889;Daging Sapi Has (Paha Belakang)
202408;Kota Adm. Jakarta Timur;31;138033;Daging Sapi Murni (Semur)
202408;Kota Adm. Jakarta Timur;31;39412;Ayam Broiler/Ras
202408;Kota Adm. Jakarta Timur;31;27783;Telur Ayam Ras
202408;Kota Adm. Jakarta Timur;31;17376;Gula Pasir
202408;Kota Adm. Jakarta Timur;31;10371;Tepung Terigu
202408;Kota Adm. Jakarta Timur;31;3601;Garam Dapur
202408;Kota Adm. Jakarta Timur;31;21021;Kentang (sedang)
202408;Kota Adm. Jakarta Timur;31;11013;Tomat Buah
202408;Kota Adm. Jakarta Timur;31;9906;Kelapa Kupas
202408;Kota Adm. Jakarta Timur;31;10563;Semangka
202408;Kota Adm. Jakarta Timur;31;26309;Jeruk Medan
202408;Kota Adm. Jakarta Timur;31;146325;Daging Kambing
202408;Kota Adm. Jakarta Timur;31;102413;Daging Babi Berlemak
202408;Kota Adm. Jakarta Timur;31;41354;Ikan Bandeng (sedang)
202408;Kota Adm. Jakarta Timur;31;37923;Ikan Mas
202408;Kota Adm. Jakarta Timur;31;27719;Ikan Lele
202408;Kota Adm. Jakarta Timur;31;20860;Gas Elpiji 3kg
202408;Kota Adm. Jakarta Timur;31;43733;Susu Bubuk Bendera 400gr
202408;Kota Adm. Jakarta Timur;31;43000;Susu Bubuk Dancow 400gr
202408;Kota Adm. Jakarta Timur;31;12305;Susu Kental Bendera 200gr
202408;Kota Adm. Jakarta Timur;31;11414;Susu Kental Enak 200gr
202408;Kota Adm. Jakarta Timur;31;14456;Margarin Blueband Cup
202408;Kota Adm. Jakarta Timur;31;10534;Margarin Blueband Sachet
202408;Kota Adm. Jakarta Pusat;31;14356;Beras IR. I (IR 64)
202408;Kota Adm. Jakarta Pusat;31;13095;Beras IR. II (IR 64) Ramos
202408;Kota Adm. Jakarta Pusat;31;12771;Beras IR. III (IR 64)
202408;Kota Adm. Jakarta Pusat;31;13834;Beras Muncul .I
202408;Kota Adm. Jakarta Pusat;31;15814;Beras IR 42/Pera
202408;Kota Adm. Jakarta Pusat;31;15329;Beras Setra I/Premium
202408;Kota Adm. Jakarta Pusat;31;17271;Minyak Goreng (Kuning/Curah)
202408;Kota Adm. Jakarta Pusat;31;49432;Cabe Merah Keriting
202408;Kota Adm. Jakarta Pusat;31;50912;Cabe Merah Besar (TW)
202408;Kota Adm. Jakarta Pusat;31;74597;Cabe Rawit Merah
202408;Kota Adm. Jakarta Pusat;31;55898;Cabe Rawit Hijau
202408;Kota Adm. Jakarta Pusat;31;34605;Bawang Merah
202408;Kota Adm. Jakarta Pusat;31;42028;Bawang Putih
202408;Kota Adm. Jakarta Pusat;31;142101;Daging Sapi Has (Paha Belakang)
202408;Kota Adm. Jakarta Pusat;31;133891;Daging Sapi Murni (Semur)
202408;Kota Adm. Jakarta Pusat;31;39044;Ayam Broiler/Ras
202408;Kota Adm. Jakarta Pusat;31;27995;Telur Ayam Ras
202408;Kota Adm. Jakarta Pusat;31;17244;Gula Pasir
202408;Kota Adm. Jakarta Pusat;31;10260;Tepung Terigu
202408;Kota Adm. Jakarta Pusat;31;3400;Garam Dapur
202408;Kota Adm. Jakarta Pusat;31;21723;Kentang (sedang)
202408;Kota Adm. Jakarta Pusat;31;13396;Tomat Buah
202408;Kota Adm. Jakarta Pusat;31;9666;Kelapa Kupas
202408;Kota Adm. Jakarta Pusat;31;12006;Semangka
202408;Kota Adm. Jakarta Pusat;31;30433;Jeruk Medan
202408;Kota Adm. Jakarta Pusat;31;143916;Daging Kambing
202408;Kota Adm. Jakarta Pusat;31;112444;Daging Babi Berlemak
202408;Kota Adm. Jakarta Pusat;31;41483;Ikan Bandeng (sedang)
202408;Kota Adm. Jakarta Pusat;31;39338;Ikan Mas
202408;Kota Adm. Jakarta Pusat;31;27872;Ikan Lele
202408;Kota Adm. Jakarta Pusat;31;20855;Gas Elpiji 3kg
202408;Kota Adm. Jakarta Pusat;31;12638;Susu Kental Bendera 200gr
202408;Kota Adm. Jakarta Pusat;31;11034;Susu Kental Enak 200gr
202408;Kota Adm. Jakarta Pusat;31;15178;Margarin Blueband Cup
202408;Kota Adm. Jakarta Pusat;31;10203;Margarin Blueband Sachet
202408;Kota Adm. Jakarta Utara;31;14874;Beras IR. I (IR 64)
202408;Kota Adm. Jakarta Utara;31;14254;Beras IR. II (IR 64) Ramos
202408;Kota Adm. Jakarta Utara;31;13494;Beras IR. III (IR 64)
202408;Kota Adm. Jakarta Utara;31;15451;Beras Muncul .I
202408;Kota Adm. Jakarta Utara;31;15777;Beras IR 42/Pera
202408;Kota Adm. Jakarta Utara;31;16347;Beras Setra I/Premium
202408;Kota Adm. Jakarta Utara;31;17291;Minyak Goreng (Kuning/Curah)
202408;Kota Adm. Jakarta Utara;31;54125;Cabe Merah Keriting
202408;Kota Adm. Jakarta Utara;31;57997;Cabe Merah Besar (TW)
202408;Kota Adm. Jakarta Utara;31;80302;Cabe Rawit Merah
202408;Kota Adm. Jakarta Utara;31;60747;Cabe Rawit Hijau
202408;Kota Adm. Jakarta Utara;31;34005;Bawang Merah
202408;Kota Adm. Jakarta Utara;31;43324;Bawang Putih
202408;Kota Adm. Jakarta Utara;31;146099;Daging Sapi Has (Paha Belakang)
202408;Kota Adm. Jakarta Utara;31;143188;Daging Sapi Murni (Semur)
202408;Kota Adm. Jakarta Utara;31;43071;Ayam Broiler/Ras
202408;Kota Adm. Jakarta Utara;31;27799;Telur Ayam Ras
202408;Kota Adm. Jakarta Utara;31;18285;Gula Pasir
202408;Kota Adm. Jakarta Utara;31;11641;Tepung Terigu
202408;Kota Adm. Jakarta Utara;31;5530;Garam Dapur
202408;Kota Adm. Jakarta Utara;31;23334;Kentang (sedang)
202408;Kota Adm. Jakarta Utara;31;13909;Tomat Buah
202408;Kota Adm. Jakarta Utara;31;10761;Kelapa Kupas
202408;Kota Adm. Jakarta Utara;31;12425;Semangka
202408;Kota Adm. Jakarta Utara;31;33711;Jeruk Medan
202408;Kota Adm. Jakarta Utara;31;142416;Daging Kambing
202408;Kota Adm. Jakarta Utara;31;102291;Daging Babi Berlemak
202408;Kota Adm. Jakarta Utara;31;41593;Ikan Bandeng (sedang)
202408;Kota Adm. Jakarta Utara;31;37160;Ikan Mas
202408;Kota Adm. Jakarta Utara;31;29528;Ikan Lele
202408;Kota Adm. Jakarta Utara;31;21000;Gas Elpiji 3kg
202408;Kota Adm. Jakarta Utara;31;44566;Susu Bubuk Bendera 400gr
202408;Kota Adm. Jakarta Utara;31;55372;Susu Bubuk Dancow 400gr
202408;Kota Adm. Jakarta Utara;31;14044;Susu Kental Bendera 200gr
202408;Kota Adm. Jakarta Utara;31;11624;Susu Kental Enak 200gr
202408;Kota Adm. Jakarta Utara;31;17583;Margarin Blueband Cup
202408;Kota Adm. Jakarta Utara;31;11008;Margarin Blueband Sachet
202408;Kota Adm. Jakarta Barat;31;15138;Beras IR. I (IR 64)
202408;Kota Adm. Jakarta Barat;31;14106;Beras IR. II (IR 64) Ramos
202408;Kota Adm. Jakarta Barat;31;13189;Beras IR. III (IR 64)
202408;Kota Adm. Jakarta Barat;31;14266;Beras Muncul .I
202408;Kota Adm. Jakarta Barat;31;15978;Beras IR 42/Pera
202408;Kota Adm. Jakarta Barat;31;15191;Beras Setra I/Premium
202408;Kota Adm. Jakarta Barat;31;17489;Minyak Goreng (Kuning/Curah)
202408;Kota Adm. Jakarta Barat;31;47526;Cabe Merah Keriting
202408;Kota Adm. Jakarta Barat;31;47412;Cabe Merah Besar (TW)
202408;Kota Adm. Jakarta Barat;31;69807;Cabe Rawit Merah
202408;Kota Adm. Jakarta Barat;31;52210;Cabe Rawit Hijau
202408;Kota Adm. Jakarta Barat;31;30785;Bawang Merah
202408;Kota Adm. Jakarta Barat;31;41328;Bawang Putih
202408;Kota Adm. Jakarta Barat;31;145171;Daging Sapi Has (Paha Belakang)
202408;Kota Adm. Jakarta Barat;31;138043;Daging Sapi Murni (Semur)
202408;Kota Adm. Jakarta Barat;31;38503;Ayam Broiler/Ras
202408;Kota Adm. Jakarta Barat;31;27655;Telur Ayam Ras
202408;Kota Adm. Jakarta Barat;31;18661;Gula Pasir
202408;Kota Adm. Jakarta Barat;31;11267;Tepung Terigu
202408;Kota Adm. Jakarta Barat;31;4460;Garam Dapur
202408;Kota Adm. Jakarta Barat;31;22596;Kentang (sedang)
202408;Kota Adm. Jakarta Barat;31;11930;Tomat Buah
202408;Kota Adm. Jakarta Barat;31;8980;Kelapa Kupas
202408;Kota Adm. Jakarta Barat;31;11266;Semangka
202408;Kota Adm. Jakarta Barat;31;28233;Jeruk Medan
202408;Kota Adm. Jakarta Barat;31;148277;Daging Kambing
202408;Kota Adm. Jakarta Barat;31;118427;Daging Babi Berlemak
202408;Kota Adm. Jakarta Barat;31;42352;Ikan Bandeng (sedang)
202408;Kota Adm. Jakarta Barat;31;37378;Ikan Mas
202408;Kota Adm. Jakarta Barat;31;29167;Ikan Lele
202408;Kota Adm. Jakarta Barat;31;22033;Gas Elpiji 3kg
202408;Kota Adm. Jakarta Barat;31;33400;Susu Bubuk Bendera 400gr
202408;Kota Adm. Jakarta Barat;31;43500;Susu Bubuk Dancow 400gr
202408;Kota Adm. Jakarta Barat;31;13251;Susu Kental Bendera 200gr
202408;Kota Adm. Jakarta Barat;31;12194;Susu Kental Enak 200gr
202408;Kota Adm. Jakarta Barat;31;14350;Margarin Blueband Cup
202408;Kota Adm. Jakarta Barat;31;9454;Margarin Blueband Sachet
202408;Kota Adm. Jakarta Selatan;31;14316;Beras IR. I (IR 64)
202408;Kota Adm. Jakarta Selatan;31;14691;Beras IR. II (IR 64) Ramos
202408;Kota Adm. Jakarta Selatan;31;13411;Beras IR. III (IR 64)
202408;Kota Adm. Jakarta Selatan;31;18558;Beras Muncul .I
202408;Kota Adm. Jakarta Selatan;31;15481;Beras IR 42/Pera
202408;Kota Adm. Jakarta Selatan;31;14583;Beras Setra I/Premium
202408;Kota Adm. Jakarta Selatan;31;17356;Minyak Goreng (Kuning/Curah)
202408;Kota Adm. Jakarta Selatan;31;46608;Cabe Merah Keriting
202408;Kota Adm. Jakarta Selatan;31;53760;Cabe Merah Besar (TW)
202408;Kota Adm. Jakarta Selatan;31;72040;Cabe Rawit Merah
202408;Kota Adm. Jakarta Selatan;31;56703;Cabe Rawit Hijau
202408;Kota Adm. Jakarta Selatan;31;31750;Bawang Merah
202408;Kota Adm. Jakarta Selatan;31;43359;Bawang Putih
202408;Kota Adm. Jakarta Selatan;31;137385;Daging Sapi Has (Paha Belakang)
202408;Kota Adm. Jakarta Selatan;31;136350;Daging Sapi Murni (Semur)
202408;Kota Adm. Jakarta Selatan;31;39468;Ayam Broiler/Ras
202408;Kota Adm. Jakarta Selatan;31;28043;Telur Ayam Ras
202408;Kota Adm. Jakarta Selatan;31;18369;Gula Pasir
202408;Kota Adm. Jakarta Selatan;31;10548;Tepung Terigu
202408;Kota Adm. Jakarta Selatan;31;4298;Garam Dapur
202408;Kota Adm. Jakarta Selatan;31;23149;Kentang (sedang)
202408;Kota Adm. Jakarta Selatan;31;11927;Tomat Buah
202408;Kota Adm. Jakarta Selatan;31;9822;Kelapa Kupas
202408;Kota Adm. Jakarta Selatan;31;12059;Semangka
202408;Kota Adm. Jakarta Selatan;31;31496;Jeruk Medan
202408;Kota Adm. Jakarta Selatan;31;147125;Daging Kambing
202408;Kota Adm. Jakarta Selatan;31;150333;Daging Babi Berlemak
202408;Kota Adm. Jakarta Selatan;31;39179;Ikan Bandeng (sedang)
202408;Kota Adm. Jakarta Selatan;31;38442;Ikan Mas
202408;Kota Adm. Jakarta Selatan;31;28898;Ikan Lele
202408;Kota Adm. Jakarta Selatan;31;20966;Gas Elpiji 3kg
202408;Kota Adm. Jakarta Selatan;31;48750;Susu Bubuk Dancow 400gr
202408;Kota Adm. Jakarta Selatan;31;13030;Susu Kental Bendera 200gr
202408;Kota Adm. Jakarta Selatan;31;11449;Susu Kental Enak 200gr
202408;Kota Adm. Jakarta Selatan;31;17323;Margarin Blueband Cup
202408;Kota Adm. Jakarta Selatan;31;10439;Margarin Blueband Sachet
202408;Kota Adm. Jakarta Timur;31;14804;Beras IR. I (IR 64)
202408;Kota Adm. Jakarta Timur;31;13991;Beras IR. II (IR 64) Ramos
202408;Kota Adm. Jakarta Timur;31;13198;Beras IR. III (IR 64)
202408;Kota Adm. Jakarta Timur;31;14511;Beras Muncul .I
202408;Kota Adm. Jakarta Timur;31;15225;Beras IR 42/Pera
202408;Kota Adm. Jakarta Timur;31;15461;Beras Setra I/Premium
202408;Kota Adm. Jakarta Timur;31;17271;Minyak Goreng (Kuning/Curah)
202408;Kota Adm. Jakarta Timur;31;45127;Cabe Merah Keriting
202408;Kota Adm. Jakarta Timur;31;52792;Cabe Merah Besar (TW)
202408;Kota Adm. Jakarta Timur;31;69914;Cabe Rawit Merah
202408;Kota Adm. Jakarta Timur;31;51730;Cabe Rawit Hijau
202408;Kota Adm. Jakarta Timur;31;30774;Bawang Merah
